7.257768494207234689e+00
7.316077924035621294e+00
8.165149127565776155e+00
8.796614102040294370e+00
8.956291174682572631e+00
9.655973364102633738e+00
9.936132853979612989e+00
9.936132853979612989e+00
7.814205970038082150e+00
8.485151751621367922e+00
7.814205970038082150e+00
7.835195314318473159e+00
4.595325464611337729e+00
2.833959674624760172e+00
2.011961439627943271e+00
1.708703098154570776e+00
