,Time,Short Predict
0,2018-11-21 16:00:00,0
1,2018-11-21 16:15:00,0
2,2018-11-21 16:30:00,0
3,2018-11-21 16:45:00,0
4,2018-11-21 17:00:00,0
5,2018-11-21 17:15:00,0
6,2018-11-21 17:30:00,0
7,2018-11-21 17:45:00,0
8,2018-11-21 18:00:00,0
9,2018-11-21 18:15:00,0
10,2018-11-21 18:30:00,0
11,2018-11-21 18:45:00,0
12,2018-11-21 19:00:00,0
13,2018-11-21 19:15:00,0
14,2018-11-21 19:30:00,0
15,2018-11-21 19:45:00,0
